username,date_time,map_num,helper,points_to,rec_path,rec_score,other_wump,help_rt
8,5/8/23 22:18,19,h,"(1, 0)","[""left"",""up"",""up"",""up"",""up"",""left""]",94,"[""(2, 3)"",""(4, 4)""]",1
8,5/8/23 22:19,25,r,"(1, 0)","[""left"",""left"",""up"",""left"",""up"",""up"",""up"",""right""]",92,"[""(2, 3)"",""(2, 2)""]",1
8,5/8/23 22:19,3,r,"(2, 3)","[""up"",""up"",""up"",""right"",""up"",""right""]",94,"[""(0, 4)"",""(3, 2)""]",1
8,5/8/23 22:19,10,r,"(2, 2)","[""right"",""right"",""right"",""up"",""up"",""up"",""left"",""up""]",92,"[""(1, 3)"",""(1, 2)""]",1
8,5/8/23 22:19,1,r,"(2, 0)","[""up"",""up"",""up"",""right"",""right"",""up""]",94,"[""(2, 2)"",""(3, 1)""]",1
8,5/8/23 22:20,13,r,"(3, 3)","[""right"",""right"",""right"",""right"",""up"",""up"",""up"",""up"",""left"",""left""]",90,"[""(3, 2)"",""(4, 1)""]",1
8,5/8/23 22:20,18,r,"(4, 2)","[""left"",""left"",""left"",""up"",""up"",""up"",""up"",""right""]",-8,"[""(3, 2)"",""(3, 1)""]",1
8,5/8/23 22:20,16,h,"(3, 1)","[""left"",""left"",""left"",""up"",""up"",""up"",""up"",""right""]",-8,"[""(2, 3)"",""(3, 2)""]",1
8,5/8/23 22:20,21,r,"(4, 4)","[""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""right"",""right""]",90,"[""(3, 3)"",""(2, 2)""]",1
8,5/8/23 22:21,22,h,"(4, 4)","[""up"",""up"",""up"",""left"",""up"",""left""]",94,"[""(1, 3)"",""(1, 2)""]",1
8,5/8/23 22:21,5,r,"(2, 3)","[""up"",""up"",""up"",""right"",""up"",""right""]",94,"[""(1, 2)"",""(2, 2)""]",1
8,5/8/23 22:21,14,h,"(2, 0)","[""right"",""up"",""right"",""right"",""up"",""up"",""up"",""left""]",-8,"[""(2, 3)"",""(4, 1)""]",1
8,5/8/23 22:22,12,r,"(0, 2)","[""up"",""right"",""up"",""right"",""right"",""right"",""up"",""up"",""left"",""left""]",-10,"[""(1, 3)"",""(2, 0)""]",1
8,5/8/23 22:22,20,r,"(3, 2)","[""up"",""up"",""up"",""left"",""left"",""up""]",94,"[""(1, 3)"",""(1, 2)""]",1
8,5/8/23 22:22,23,h,"(3, 3)","[""up"",""up"",""up"",""up"",""left"",""left""]",-6,"[""(2, 3)"",""(1, 3)""]",1
9,5/10/23 18:03,105,x,NA,"[""right"",""right"",""up"",""right"",""up"",""up"",""up"",""left""]",92,NA,0
9,5/10/23 18:03,107,x,NA,"[""left"",""up"",""up"",""up"",""up"",""left""]",94,NA,0
9,5/10/23 18:03,101,x,NA,"[""up"",""up"",""right"",""up"",""up"",""right""]",94,NA,0
9,5/10/23 18:03,108,x,NA,"[""up"",""up"",""up"",""up"",""left"",""left""]",94,NA,0
9,5/10/23 18:03,104,x,NA,"[""up"",""up"",""up"",""up"",""right"",""right""]",94,NA,0
9,5/10/23 18:04,110,x,NA,"[""left"",""left"",""left"",""up"",""up"",""up"",""up"",""right""]",92,NA,0
9,5/10/23 18:04,102,x,NA,"[""up"",""up"",""up"",""up"",""right"",""right""]",94,NA,0
9,5/10/23 18:04,106,x,NA,"[""up"",""up"",""up"",""up"",""left"",""left""]",94,NA,0
9,5/10/23 18:04,103,x,NA,"[""up"",""up"",""up"",""up"",""right"",""right""]",94,NA,0
9,5/10/23 18:04,109,x,NA,"[""up"",""up"",""up"",""up"",""left"",""left""]",94,NA,0
9,5/10/23 18:08,2,r,"(0, 4)","[""up"",""up"",""right"",""up"",""up"",""right""]",94,"[""(2, 3)"",""(2, 0)""]",5
9,5/10/23 18:08,19,h,"(1, 0)","[""up"",""up"",""up"",""left"",""up"",""left""]",94,"[""(3, 2)"",""(1, 4)""]",5
9,5/10/23 18:09,24,h,"(4, 2)","[""left"",""left"",""left"",""up"",""up"",""up"",""up"",""right""]",92,"[""(1, 3)"",""(0, 4)""]",6
9,5/10/23 18:09,27,r,"(1, 3)","[""left"",""left"",""left"",""up"",""left"",""up"",""up"",""up"",""right"",""right""]",90,"[""(4, 1)"",""(0, 2)""]",6
9,5/10/23 18:10,8,h,"(0, 4)","[""up"",""up"",""right"",""up"",""right"",""up""]",-6,"[""(2, 2)"",""(4, 0)""]",4
9,5/10/23 18:10,11,h,"(3, 0)","[""right"",""right"",""up"",""right"",""up"",""up"",""up"",""left""]",92,"[""(2, 2)"",""(0, 4)""]",5
9,5/10/23 18:10,6,h,"(1, 1)","[""up"",""up"",""right"",""up"",""up"",""right""]",-6,"[""(2, 3)"",""(4, 0)""]",5
9,5/10/23 18:11,4,r,"(0, 2)","[""right"",""up"",""right"",""up"",""right"",""up"",""up"",""left""]",-8,"[""(0, 1)"",""(4, 4)""]",4
9,5/10/23 18:11,17,r,"(2, 3)","[""up"",""left"",""up"",""up"",""up"",""left""]",94,"[""(4, 2)"",""(1, 3)""]",6
9,5/10/23 18:11,12,h,"(0, 2)","[""up"",""right"",""right"",""right"",""right"",""up"",""up"",""left"",""up"",""left""]",-110,"[""(3, 2)"",""(1, 4)""]",3
9,5/10/23 18:12,21,r,"(4, 4)","[""up"",""up"",""left"",""left"",""up"",""up""]",94,"[""(4, 3)"",""(0, 4)""]",6
9,5/10/23 18:12,1,h,"(2, 0)","[""up"",""up"",""right"",""right"",""up"",""up""]",-6,"[""(2, 1)"",""(4, 4)""]",4
9,5/10/23 18:12,28,h,"(2, 0)","[""up"",""up"",""left"",""left"",""left"",""left"",""up"",""up"",""right"",""right""]",-10,"[""(1, 3)"",""(3, 0)""]",4
9,5/10/23 18:13,9,h,"(0, 4)","[""up"",""up"",""up"",""right"",""up"",""right""]",-6,"[""(1, 2)"",""(4, 0)""]",4
9,5/10/23 18:13,13,h,"(1, 1)","[""right"",""right"",""right"",""up"",""up"",""right"",""up"",""up"",""left"",""left""]",90,"[""(4, 1)"",""(1, 2)"",""(2, 2)""]",6
9,5/10/23 18:14,20,r,"(3, 2)","[""left"",""left"",""up"",""up"",""up"",""up""]",94,"[""(4, 3)"",""(0, 4)""]",6
9,5/10/23 18:14,16,h,"(3, 1)","[""up"",""up"",""up"",""left"",""up"",""left""]",94,"[""(3, 2)"",""(4, 4)""]",6
9,5/10/23 18:15,22,r,"(4, 4)","[""up"",""up"",""left"",""up"",""left"",""up""]",-6,"[""(3, 4)"",""(1, 1)""]",5
9,5/10/23 18:15,18,h,"(4, 2)","[""up"",""left"",""left"",""left"",""up"",""up"",""up"",""right""]",-8,"[""(3, 2)"",""(0, 0)""]",3
9,5/10/23 18:15,10,r,"(2, 2)","[""right"",""right"",""right"",""up"",""right"",""up"",""up"",""left"",""up"",""left""]",90,"[""(2, 1)"",""(4, 4)""]",7
9,5/10/23 18:16,5,r,"(2, 3)","[""up"",""up"",""right"",""up"",""up"",""right""]",94,"[""(3, 0)"",""(0, 4)""]",6
9,5/10/23 18:16,25,r,"(1, 0)","[""left"",""up"",""left"",""up"",""left"",""up"",""right"",""up""]",-8,"[""(2, 0)"",""(1, 3)"",""(0, 4)""]",3
9,5/10/23 18:17,7,h,"(1, 1)","[""up"",""up"",""right"",""up"",""right"",""up""]",94,"[""(2, 2)"",""(1, 4)""]",6
9,5/10/23 18:17,23,r,"(4, 4)","[""up"",""up"",""left"",""up"",""left"",""up""]",-6,"[""(4, 3)"",""(0, 2)""]",6
9,5/10/23 18:17,15,r,"(2, 0)","[""up"",""up"",""left"",""left"",""up"",""up""]",-6,"[""(4, 3)"",""(0, 4)""]",3
9,5/10/23 18:18,14,r,"(3, 2)","[""up"",""right"",""right"",""right"",""right"",""up"",""up"",""left"",""left"",""up""]",90,"[""(4, 4)"",""(1, 3)""]",7
9,5/10/23 18:18,3,h,"(1, 0)","[""up"",""up"",""right"",""up"",""right"",""up""]",-6,"[""(2, 1)"",""(1, 4)""]",3
9,5/10/23 18:18,26,r,"(4, 2)","[""up"",""left"",""left"",""left"",""left"",""up"",""up"",""right"",""up"",""right""]",-110,"[""(1, 2)"",""(3, 0)""]",2
10,5/10/23 21:03,103,x,NA,"[""up"",""right"",""right"",""right"",""up"",""up"",""up"",""left""]",92,NA,0
10,5/10/23 21:03,101,x,NA,"[""up"",""right"",""right"",""up"",""up"",""up""]",94,NA,0
10,5/10/23 21:03,104,x,NA,"[""up"",""up"",""right"",""right"",""up"",""up""]",94,NA,0
10,5/10/23 21:03,107,x,NA,"[""up"",""up"",""left"",""up"",""left"",""up""]",94,NA,0
10,5/10/23 21:03,110,x,NA,"[""left"",""left"",""up"",""up"",""left"",""up"",""up"",""right""]",92,NA,0
10,5/10/23 21:04,108,x,NA,"[""up"",""up"",""up"",""up"",""left"",""left""]",94,NA,0
10,5/10/23 21:04,106,x,NA,"[""up"",""up"",""up"",""up"",""left"",""left""]",94,NA,0
10,5/10/23 21:04,109,x,NA,"[""up"",""up"",""up"",""up"",""left"",""left""]",94,NA,0
10,5/10/23 21:04,102,x,NA,"[""up"",""up"",""up"",""up"",""right"",""right""]",94,NA,0
10,5/10/23 21:04,105,x,NA,"[""right"",""right"",""right"",""up"",""up"",""up"",""up"",""left""]",92,NA,0
10,5/10/23 21:08,9,h,"(0, 4)","[""up"",""up"",""up"",""right"",""right"",""up""]",-6,"[""(1, 4)"",""(4, 4)"",""(1, 2)"",""(2, 2)""]",4
10,5/10/23 21:09,1,r,"(2, 0)","[""up"",""up"",""up"",""up"",""right"",""right""]",94,"[""(4, 4)"",""(2, 2)"",""(3, 3)""]",5
10,5/10/23 21:09,4,r,"(0, 2)","[""right"",""up"",""up"",""up"",""up"",""right""]",94,"[""(0, 4)"",""(2, 2)"",""(4, 4)"",""(3, 0)""]",5
10,5/10/23 21:09,26,h,"(4, 2)","[""left"",""left"",""left"",""up"",""up"",""up"",""up"",""right""]",92,"[""(2, 2)"",""(3, 2)"",""(4, 4)"",""(2, 3)"",""(3, 3)"",""(0, 4)""]",7
10,5/10/23 21:10,27,r,"(1, 3)","[""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""right"",""right""]",90,"[""(2, 2)"",""(3, 2)"",""(4, 2)"",""(1, 2)"",""(4, 4)"",""(3, 3)"",""(3, 4)""]",6
10,5/10/23 21:10,3,h,"(1, 0)","[""up"",""up"",""up"",""up"",""right"",""right""]",94,"[""(4, 4)"",""(3, 3)"",""(1, 1)""]",6
10,5/10/23 21:11,8,r,"(0, 4)","[""up"",""up"",""up"",""right"",""up"",""right""]",94,"[""(2, 3)"",""(1, 2)"",""(2, 2)"",""(1, 1)"",""(2, 1)"",""(4, 4)""]",8
10,5/10/23 21:11,2,r,"(0, 4)","[""up"",""up"",""up"",""right"",""up"",""right""]",94,"[""(2, 2)"",""(4, 4)"",""(3, 3)""]",8
10,5/10/23 21:11,11,r,"(3, 0)","[""right"",""right"",""up"",""right"",""up"",""up"",""up"",""left""]",92,"[""(2, 2)"",""(2, 3)"",""(1, 2)"",""(4, 4)"",""(0, 4)""]",9
10,5/10/23 21:12,20,h,"(3, 1)","[""up"",""up"",""up"",""up"",""left"",""left""]",94,"[""(3, 2)"",""(2, 2)"",""(2, 1)"",""(0, 4)"",""(1, 3)"",""(0, 0)""]",9
10,5/10/23 21:12,21,h,"(3, 1)","[""up"",""up"",""up"",""up"",""left"",""left""]",-6,"[""(2, 1)"",""(2, 2)"",""(3, 2)""]",2
10,5/10/23 21:13,28,r,"(1, 2)","[""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""right"",""right""]",-10,"[""(1, 3)"",""(1, 1)"",""(2, 2)"",""(2, 3)"",""(3, 4)""]",3
10,5/10/23 21:13,24,r,"(2, 2)","[""left"",""left"",""left"",""up"",""up"",""up"",""up"",""right""]",92,"[""(2, 3)"",""(3, 2)"",""(3, 3)"",""(4, 4)""]",7
10,5/10/23 21:13,5,h,"(2, 1)","[""up"",""up"",""up"",""up"",""right"",""right""]",94,"[""(2, 3)"",""(2, 2)"",""(3, 4)"",""(2, 0)""]",9
10,5/10/23 21:14,13,h,"(1, 1)","[""right"",""right"",""right"",""right"",""up"",""up"",""up"",""up"",""left"",""left""]",90,"[""(2, 1)"",""(2, 2)"",""(2, 3)"",""(1, 2)"",""(1, 3)""]",8
10,5/10/23 21:14,17,r,"(2, 3)","[""up"",""up"",""up"",""up"",""left"",""left""]",94,"[""(3, 3)"",""(1, 3)"",""(3, 1)"",""(0, 1)"",""(1, 1)""]",6
10,5/10/23 21:15,16,h,"(3, 1)","[""up"",""up"",""up"",""left"",""left"",""up""]",94,"[""(3, 2)"",""(3, 4)"",""(4, 4)"",""(2, 2)"",""(2, 1)""]",9
10,5/10/23 21:15,18,h,"(4, 2)","[""left"",""left"",""up"",""up"",""up"",""up""]",94,"[""(4, 4)"",""(3, 3)"",""(3, 4)"",""(1, 4)"",""(0, 4)"",""(1, 3)""]",8
10,5/10/23 21:15,15,h,"(2, 0)","[""up"",""up"",""up"",""up"",""left"",""left""]",94,"[""(1, 1)"",""(3, 1)"",""(1, 4)"",""(0, 4)""]",7
10,5/10/23 21:16,22,h,"(4, 4)","[""up"",""up"",""up"",""left"",""left"",""up""]",-6,"[""(1, 4)"",""(3, 4)"",""(0, 4)"",""(1, 3)"",""(2, 2)"",""(3, 2)""]",1
10,5/10/23 21:16,12,r,"(0, 2)","[""right"",""right"",""right"",""right"",""up"",""up"",""up"",""up"",""left"",""left""]",-10,"[""(1, 2)"",""(2, 2)"",""(2, 3)"",""(0, 3)"",""(1, 3)""]",1
10,5/10/23 21:16,23,r,"(4, 4)","[""up"",""up"",""up"",""left"",""left"",""up""]",-6,"[""(3, 4)"",""(0, 4)"",""(1, 4)"",""(1, 3)"",""(2, 2)"",""(3, 2)""]",7
10,5/10/23 21:17,14,h,"(2, 0)","[""up"",""right"",""right"",""right"",""up"",""up"",""left"",""up""]",-8,"[""(1, 3)"",""(1, 2)"",""(0, 2)"",""(2, 2)""]",1
10,5/10/23 21:17,19,r,"(2, 3)","[""left"",""up"",""up"",""up"",""up"",""left""]",94,"[""(4, 4)"",""(4, 3)""]",6
10,5/10/23 21:17,7,r,"(0, 4)","[""up"",""up"",""up"",""right"",""right"",""up""]",94,"[""(1, 4)"",""(1, 2)"",""(3, 4)"",""(4, 3)"",""(4, 4)"",""(2, 2)""]",8
10,5/10/23 21:18,6,r,"(1, 2)","[""up"",""up"",""up"",""right"",""up"",""right""]",94,"[""(0, 4)"",""(2, 3)"",""(3, 3)"",""(4, 4)"",""(3, 4)"",""(4, 3)"",""(2, 2)"",""(2, 1)""]",7
10,5/10/23 21:18,10,h,"(0, 2)","[""right"",""right"",""right"",""up"",""up"",""up"",""up"",""left""]",92,"[""(1, 2)"",""(2, 3)"",""(2, 2)"",""(4, 4)"",""(0, 3)"",""(1, 3)""]",7
10,5/10/23 21:19,25,h,"(1, 0)","[""left"",""left"",""up"",""left"",""up"",""up"",""up"",""right""]",92,"[""(0, 4)"",""(2, 3)"",""(2, 2)"",""(3, 2)"",""(3, 3)"",""(4, 3)"",""(4, 4)"",""(4, 2)""]",3
11,5/10/23 21:30,107,x,NA,"[""up"",""up"",""up"",""left"",""left"",""up""]",94,NA,0
11,5/10/23 21:30,103,x,NA,"[""up"",""up"",""right"",""right"",""up"",""up""]",94,NA,0
11,5/10/23 21:30,109,x,NA,"[""up"",""up"",""up"",""up"",""left"",""left""]",94,NA,0
11,5/10/23 21:30,101,x,NA,"[""up"",""right"",""right"",""up"",""up"",""up""]",94,NA,0
11,5/10/23 21:30,105,x,NA,"[""right"",""right"",""right"",""up"",""up"",""up"",""left"",""up""]",92,NA,0
11,5/10/23 21:30,102,x,NA,"[""up"",""up"",""up"",""right"",""right"",""up""]",94,NA,0
11,5/10/23 21:30,108,x,NA,"[""up"",""up"",""up"",""left"",""left"",""up""]",94,NA,0
11,5/10/23 21:30,104,x,NA,"[""up"",""up"",""up"",""right"",""up"",""right""]",94,NA,0
11,5/10/23 21:31,106,x,NA,"[""up"",""up"",""up"",""up"",""left"",""left""]",94,NA,0
11,5/10/23 21:31,110,x,NA,"[""left"",""left"",""left"",""up"",""up"",""up"",""up"",""right""]",92,NA,0
11,5/10/23 21:35,15,h,"(2, 0)","[""up"",""up"",""left"",""left"",""up"",""up""]",-6,"[""(3, 3)"",""(1, 4)""]",4
11,5/10/23 21:35,26,r,"(4, 2)","[""left"",""left"",""left"",""up"",""up"",""left"",""up"",""up"",""right"",""right""]",-10,"[""(1, 3)"",""(4, 1)"",""(2, 1)""]",6
11,5/10/23 21:36,16,r,"(4, 4)","[""left"",""left"",""left"",""up"",""up"",""up"",""right"",""up""]",-8,"[""(2, 2)"",""(4, 1)""]",4
11,5/10/23 21:36,17,h,"(3, 0)","[""up"",""up"",""up"",""left"",""left"",""up""]",-6,"[""(2, 2)"",""(4, 4)""]",4
11,5/10/23 21:36,23,h,"(3, 3)","[""up"",""up"",""left"",""left"",""left"",""up"",""up"",""right""]",92,"[""(2, 3)"",""(4, 4)""]",7
11,5/10/23 21:37,25,r,"(1, 0)","[""up"",""left"",""left"",""left"",""up"",""left"",""up"",""up"",""right"",""right""]",90,"[""(1, 3)"",""(4, 2)""]",4
11,5/10/23 21:37,14,h,"(2, 0)","[""up"",""right"",""right"",""right"",""up"",""up"",""left"",""up""]",-8,"[""(3, 4)"",""(4, 2)""]",4
11,5/10/23 21:37,20,h,"(3, 1)","[""left"",""left"",""left"",""up"",""up"",""up"",""up"",""right""]",92,"[""(2, 1)"",""(4, 3)""]",4
11,5/10/23 21:38,21,h,"(3, 1)","[""up"",""up"",""up"",""left"",""left"",""up""]",94,"[""(3, 2)"",""(1, 4)"",""(1, 1)""]",4
11,5/10/23 21:38,4,r,"(0, 2)","[""right"",""up"",""up"",""right"",""up"",""up""]",94,"[""(2, 1)"",""(1, 4)"",""(3, 2)""]",4
11,5/10/23 21:38,19,r,"(2, 3)","[""up"",""up"",""up"",""left"",""up"",""left""]",94,"[""(3, 1)"",""(1, 2)"",""(1, 4)""]",4
11,5/10/23 21:39,13,r,"(3, 3)","[""up"",""right"",""right"",""right"",""up"",""right"",""up"",""up"",""left"",""left""]",-10,"[""(2, 2)"",""(4, 1)"",""(2, 0)""]",4
11,5/10/23 21:39,22,r,"(4, 4)","[""left"",""left"",""left"",""left"",""up"",""up"",""right"",""up"",""up"",""right""]",-10,"[""(0, 3)"",""(1, 1)"",""(3, 2)"",""(3, 3)""]",3
11,5/10/23 21:40,10,h,"(0, 2)","[""right"",""right"",""up"",""right"",""up"",""up"",""left"",""up""]",92,"[""(2, 2)"",""(3, 0)"",""(4, 4)"",""(1, 4)""]",5
11,5/10/23 21:40,2,h,"(1, 1)","[""right"",""right"",""right"",""up"",""up"",""left"",""up"",""up""]",92,"[""(1, 3)"",""(3, 4)"",""(2, 1)""]",5
11,5/10/23 21:40,28,r,"(1, 2)","[""up"",""left"",""left"",""left"",""left"",""up"",""up"",""right"",""right"",""up""]",90,"[""(1, 4)"",""(3, 2)"",""(1, 0)""]",5
11,5/10/23 21:41,12,h,"(0, 2)","[""up"",""right"",""right"",""right"",""up"",""up"",""left"",""up""]",-8,"[""(2, 2)"",""(2, 0)"",""(4, 3)"",""(1, 4)""]",5
11,5/10/23 21:41,9,r,"(0, 4)","[""up"",""up"",""up"",""right"",""up"",""right""]",-6,"[""(1, 2)"",""(2, 3)""]",4
11,5/10/23 21:41,1,r,"(2, 0)","[""up"",""right"",""right"",""right"",""up"",""up"",""left"",""up""]",92,"[""(2, 2)"",""(1, 3)"",""(3, 4)""]",5
11,5/10/23 21:41,6,r,"(1, 2)","[""right"",""right"",""up"",""right"",""up"",""up"",""up"",""left""]",92,"[""(2, 2)"",""(0, 4)""]",5
11,5/10/23 21:42,3,r,"(2, 3)","[""up"",""up"",""right"",""up"",""up"",""right""]",94,"[""(0, 3)"",""(1, 1)"",""(2, 0)""]",5
11,5/10/23 21:42,11,h,"(3, 0)","[""up"",""right"",""right"",""right"",""right"",""up"",""up"",""left"",""up"",""left""]",90,"[""(2, 0)"",""(3, 2)"",""(4, 4)""]",4
11,5/10/23 21:43,7,r,"(0, 4)","[""right"",""up"",""right"",""right"",""up"",""up"",""left"",""up""]",-108,"[""(1, 2)"",""(2, 0)""]",3
11,5/10/23 21:43,27,h,"(3, 1)","[""left"",""left"",""left"",""up"",""up"",""up"",""right"",""up""]",-8,"[""(1, 4)"",""(2, 1)"",""(0, 0)""]",4
11,5/10/23 21:43,24,r,"(2, 2)","[""left"",""up"",""left"",""left"",""up"",""up"",""up"",""right""]",92,"[""(2, 3)"",""(1, 0)""]",3
11,5/10/23 21:43,5,h,"(2, 1)","[""right"",""up"",""up"",""right"",""up"",""up""]",-6,"[""(1, 3)"",""(3, 2)"",""(4, 1)""]",3
11,5/10/23 21:44,8,h,"(0, 4)","[""right"",""up"",""right"",""right"",""up"",""left"",""up"",""up""]",-8,"[""(1, 2)"",""(3, 0)""]",4
11,5/10/23 21:44,18,h,"(4, 2)","[""up"",""left"",""left"",""up"",""up"",""up""]",94,"[""(1, 4)"",""(1, 0)"",""(1, 2)""]",4
12,5/11/23 18:02,103,x,NA,"[""up"",""up"",""up"",""right"",""right"",""up""]",94,NA,0
12,5/11/23 18:02,106,x,NA,"[""left"",""left"",""up"",""left"",""up"",""up"",""up"",""right""]",92,NA,0
12,5/11/23 18:03,109,x,NA,"[""up"",""up"",""up"",""up"",""left"",""left""]",94,NA,0
12,5/11/23 18:03,105,x,NA,"[""right"",""right"",""up"",""up"",""right"",""right"",""up"",""up"",""left"",""left""]",90,NA,0
12,5/11/23 18:03,102,x,NA,"[""right"",""up"",""up"",""up"",""right"",""up""]",94,NA,0
12,5/11/23 18:03,108,x,NA,"[""up"",""up"",""left"",""left"",""up"",""up""]",94,NA,0
12,5/11/23 18:03,101,x,NA,"[""up"",""up"",""up"",""up"",""right"",""right""]",94,NA,0
12,5/11/23 18:03,104,x,NA,"[""up"",""up"",""up"",""up"",""right"",""right""]",94,NA,0
12,5/11/23 18:03,110,x,NA,"[""left"",""left"",""left"",""up"",""up"",""up"",""right"",""up""]",92,NA,0
12,5/11/23 18:03,107,x,NA,"[""left"",""left"",""left"",""up"",""up"",""up"",""up"",""right""]",92,NA,0
12,5/11/23 18:08,15,h,"(2, 0)","[""left"",""up"",""up"",""up"",""up"",""left""]",-6,"[""(1, 2)"",""(0, 2)"",""(4, 3)""]",4
12,5/11/23 18:09,18,h,"(4, 2)","[""left"",""left"",""up"",""up"",""up"",""up""]",94,"[""(1, 2)"",""(4, 3)"",""(3, 3)"",""(0, 1)""]",7
12,5/11/23 18:09,17,r,"(2, 3)","[""up"",""up"",""left"",""up"",""up"",""left""]",94,"[""(1, 3)"",""(1, 4)"",""(1, 1)"",""(2, 1)""]",7
12,5/11/23 18:10,28,h,"(2, 0)","[""up"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""right"",""right""]",90,"[""(1, 2)"",""(1, 3)""]",6
12,5/11/23 18:10,11,r,"(3, 0)","[""right"",""up"",""right"",""right"",""right"",""up"",""up"",""up"",""left"",""left""]",90,"[""(2, 2)"",""(3, 2)"",""(1, 3)""]",6
12,5/11/23 18:10,7,h,"(1, 1)","[""up"",""up"",""up"",""right"",""right"",""up""]",94,"[""(3, 2)"",""(3, 1)"",""(4, 4)""]",4
12,5/11/23 18:11,22,r,"(4, 4)","[""up"",""up"",""left"",""up"",""up"",""left""]",94,"[""(1, 1)"",""(2, 1)"",""(1, 3)""]",6
12,5/11/23 18:11,9,r,"(0, 4)","[""up"",""up"",""up"",""right"",""right"",""up""]",-6,"[""(2, 2)"",""(3, 2)"",""(3, 4)""]",3
12,5/11/23 18:11,24,h,"(4, 2)","[""left"",""up"",""left"",""left"",""up"",""up"",""right"",""up""]",92,"[""(3, 3)"",""(3, 4)"",""(0, 2)"",""(0, 4)""]",4
12,5/11/23 18:12,13,h,"(1, 1)","[""up"",""up"",""right"",""right"",""right"",""right"",""up"",""up"",""left"",""left""]",90,"[""(3, 1)"",""(2, 3)"",""(3, 3)""]",6
12,5/11/23 18:12,20,r,"(3, 2)","[""up"",""up"",""up"",""up"",""left"",""left""]",94,"[""(1, 2)"",""(1, 3)"",""(1, 0)""]",7
12,5/11/23 18:13,16,r,"(4, 4)","[""up"",""up"",""up"",""left"",""up"",""left""]",94,"[""(2, 2)"",""(1, 1)"",""(1, 4)""]",8
12,5/11/23 18:13,12,r,"(0, 2)","[""up"",""right"",""right"",""right"",""up"",""up"",""up"",""left""]",-8,"[""(2, 2)"",""(1, 4)"",""(1, 3)"",""(4, 3)""]",3
12,5/11/23 18:14,19,r,"(2, 3)","[""left"",""left"",""up"",""left"",""up"",""up"",""up"",""right""]",-8,"[""(3, 3)"",""(3, 2)"",""(0, 2)""]",4
12,5/11/23 18:14,21,r,"(4, 4)","[""up"",""up"",""left"",""left"",""up"",""up""]",94,"[""(1, 2)"",""(0, 1)"",""(1, 1)""]",8
12,5/11/23 18:14,8,h,"(0, 4)","[""up"",""up"",""right"",""up"",""up"",""right""]",94,"[""(2, 1)"",""(2, 0)"",""(3, 2)"",""(3, 3)""]",6
12,5/11/23 18:15,4,r,"(0, 2)","[""up"",""right"",""up"",""up"",""right"",""up""]",94,"[""(3, 1)"",""(3, 2)"",""(0, 4)""]",7
12,5/11/23 18:15,3,h,"(1, 0)","[""up"",""up"",""up"",""up"",""right"",""right""]",94,"[""(2, 2)"",""(3, 2)"",""(3, 3)""]",7
12,5/11/23 18:15,14,r,"(3, 2)","[""up"",""right"",""right"",""right"",""right"",""up"",""up"",""up"",""left"",""left""]",90,"[""(1, 3)"",""(1, 4)"",""(3, 0)"",""(1, 0)""]",7
12,5/11/23 18:16,25,h,"(1, 0)","[""left"",""left"",""up"",""left"",""up"",""up"",""right"",""up""]",-8,"[""(3, 1)"",""(3, 2)"",""(3, 3)"",""(0, 4)""]",3
12,5/11/23 18:16,23,h,"(3, 3)","[""up"",""up"",""up"",""up"",""left"",""left""]",-6,"[""(2, 2)"",""(1, 3)""]",4
12,5/11/23 18:16,1,r,"(2, 0)","[""up"",""up"",""up"",""up"",""right"",""right""]",94,"[""(2, 2)"",""(3, 2)"",""(3, 4)""]",6
12,5/11/23 18:17,10,r,"(2, 2)","[""right"",""up"",""right"",""right"",""up"",""up"",""left"",""up""]",92,"[""(4, 3)"",""(4, 1)"",""(0, 3)""]",7
12,5/11/23 18:17,5,h,"(3, 0)","[""right"",""up"",""up"",""right"",""up"",""up""]",-6,"[""(3, 2)"",""(4, 2)"",""(1, 3)""]",3
12,5/11/23 18:17,26,h,"(4, 2)","[""up"",""left"",""left"",""up"",""left"",""up"",""up"",""right""]",-8,"[""(2, 3)"",""(1, 1)"",""(0, 1)""]",4
12,5/11/23 18:18,6,h,"(1, 1)","[""up"",""up"",""up"",""right"",""up"",""right""]",94,"[""(2, 2)"",""(3, 1)"",""(3, 3)""]",6
12,5/11/23 18:18,2,h,"(1, 1)","[""up"",""up"",""right"",""up"",""right"",""up""]",94,"[""(3, 2)"",""(3, 3)"",""(2, 1)""]",4
12,5/11/23 18:18,27,r,"(1, 3)","[""up"",""up"",""left"",""left"",""left"",""left"",""up"",""up"",""right"",""right""]",90,"[""(1, 1)"",""(2, 1)""]",8
13,5/12/23 19:07,106,x,NA,"[""left"",""left"",""up"",""up"",""right"",""up"",""up"",""left""]",92,NA,0
13,5/12/23 19:07,110,x,NA,"[""left"",""left"",""up"",""left"",""left"",""up"",""up"",""up"",""right"",""right""]",90,NA,0
13,5/12/23 19:07,102,x,NA,"[""up"",""up"",""up"",""up"",""right"",""right""]",94,NA,0
13,5/12/23 19:07,108,x,NA,"[""up"",""up"",""up"",""left"",""up"",""left""]",94,NA,0
